budget,popularity,runtime,vote_average,vote_count,release_year,main_genre
7500000,25.281197,107,7.5,841,2008,Drama
7300000,16.829837,103,6.7,348,2009,Action
7500000,19.782725,96,7.0,2244,2007,Comedy
7500000,4.943588,104,5.5,63,2015,Action
7200000,34.634181,120,6.3,553,1971,Action
6000000,143.659698,175,8.4,5893,1972,Drama
4000000,18.422323,95,6.1,302,1983,Drama
7500000,45.610993,95,7.2,2904,2009,Comedy
7000000,17.681707,121,7.1,281,1993,Drama
7000000,35.897151,110,6.1,1040,2012,Comedy
7000000,30.465138,121,6.4,533,1973,Action
7000000,5.675535,95,6.5,69,2000,Comedy
0,29.173266,112,6.7,620,2008,Comedy
6600000,4.492455,112,6.0,56,2011,Comedy
7000000,17.717681,93,6.8,273,2005,Drama
7000000,17.434862,114,6.8,384,2005,Drama
7000000,25.511217,104,6.8,881,1995,Action
9000000,12.268143,119,6.6,269,1976,Action
7000000,30.214716,125,6.3,524,1974,Action
7000000,6.872784,96,4.9,50,1988,Action
7000000,5.500324,92,6.3,66,1996,Comedy
0,16.754452,107,6.6,322,2005,Drama
700000,29.761163,103,7.2,691,2015,Comedy
7000000,2.772178,97,6.2,17,1999,Action
0,0.000372,90,4.0,3,1978,Action
7000000,23.612409,105,6.6,483,2009,Comedy
7500000,6.557643,103,6.5,100,2010,Comedy
7000000,9.887662,103,5.8,95,1989,Comedy
7000000,8.079046,116,7.0,139,2014,Drama
7000000,21.626288,101,7.3,463,2009,Drama
7000000,14.672151,164,7.0,201,1988,Drama
7000000,2.627232,96,5.6,30,1999,Comedy
7000000,12.150871,111,6.5,110,2004,Comedy
0,2.128211,94,6.8,84,2002,Action
0,2.881239,93,3.8,18,2007,Comedy
7,4.857028,90,5.7,63,1992,Action
7000000,2.206097,113,6.7,14,2001,Action
7000000,3.721858,192,7.4,64,2004,Drama
7000000,5.091253,99,6.4,76,2008,Drama
7000000,15.212569,91,6.1,133,2010,Comedy
0,0.838938,96,6.4,6,1999,Drama
7000000,7.051521,104,6.1,56,2002,Drama
7000000,11.400229,90,6.2,81,2006,Drama
7000000,21.276864,112,7.4,677,2011,Drama
0,1.799504,100,5.8,8,2013,Drama
7000000,2.932784,102,5.0,15,2009,Action
7000000,2.550045,100,4.5,31,1983,Comedy
7000000,5.517597,125,6.7,46,2009,Drama
0,3.829937,107,6.2,16,1977,Action
0,8.893676,107,7.1,420,1993,Comedy
8000000,9.590373,98,6.0,208,2010,Comedy
7000000,7.155519,106,5.7,20,2009,Comedy
0,0.587276,95,2.7,13,1998,Comedy
7000000,13.635828,106,6.7,212,2010,Drama
0,10.416332,93,5.8,212,2013,Comedy
3500000,5.038953,103,6.2,68,2002,Drama
7000000,1.498245,96,7.7,5,2002,Drama
7000000,8.184588,103,7.1,164,2015,Drama
7000000,2.26778,108,5.9,29,2010,Comedy
7000000,3.120016,170,6.7,41,2013,Drama
7000000,8.207425,108,6.0,73,2010,Comedy
0,2.356244,120,6.3,8,2005,Drama
6000000,34.917447,108,7.2,837,1999,Action
0,1.874783,53,6.5,4,2014,Comedy
6900000,26.181753,102,7.4,583,1993,Comedy
0,21.01755,104,6.1,843,2007,Comedy
0,3.139294,96,6.8,27,2016,Drama
7000000,6.665164,94,5.8,110,2015,Drama
0,2.832628,125,6.3,20,1999,Drama
0,3.528643,108,6.7,62,2005,Comedy
6800000,4.665309,101,6.1,73,2003,Action
6800000,21.285206,130,7.9,479,2010,Drama
0,4.240495,125,5.8,44,2003,Comedy
0,3.810943,88,5.1,24,2009,Action
4000000,23.604936,115,7.8,504,2007,Action
7,0.050456,82,5.2,6,2009,Comedy
6500000,17.705671,112,7.4,364,1991,Drama
6500000,6.847099,108,6.8,116,1987,Drama
0,8.067702,107,6.3,16,1981,Comedy
6500000,2.163683,108,6.2,42,1993,Action
6500000,11.142389,98,7.0,196,1999,Comedy
6500000,11.885221,88,5.1,128,2006,Comedy
0,3.481517,140,7.0,32,2001,Drama
6500000,40.688426,100,7.0,875,2011,Drama
6500000,24.0034,105,7.0,559,2004,Drama
6500000,2.639106,100,8.0,6,2005,Drama
6500000,16.574756,116,6.5,305,2013,Drama
6500000,5.483531,96,6.8,45,2004,Drama
0,1.068819,113,7.0,6,2000,Comedy
6500000,8.432401,113,7.1,119,2009,Drama
6500000,2.074295,102,6.0,16,2010,Action
0,11.357474,121,7.5,200,2007,Drama
6400000,74.234793,108,7.3,4128,1984,Action
4800000,11.086001,121,7.4,586,2003,Comedy
10000000,13.409125,97,7.2,152,2009,Drama
4000000,14.961629,91,7.3,267,1985,Comedy
6000000,16.139771,94,6.8,392,1995,Comedy
6000000,49.802914,120,7.5,1205,1986,Action
6000000,24.499996,110,7.4,650,1969,Drama
6000000,59.961523,139,7.4,1183,1964,Comedy
6000000,12.541983,124,7.4,145,1980,Drama
6000000,23.431117,152,7.0,389,1961,Drama
6000000,15.929648,98,6.6,365,1980,Comedy
0,3.029944,106,6.5,10,2001,Comedy
6000000,5.537646,106,7.1,34,1999,Comedy
6000000,64.025031,106,8.1,3254,1995,Drama
5000000,35.108498,92,5.9,858,2002,Comedy
6000000,40.196514,109,7.3,1000,2008,Drama
0,10.982255,90,6.7,166,2000,Comedy
6000000,24.351305,99,6.9,703,1981,Action
0,3.159574,121,6.2,26,1988,Comedy
6000000,12.601677,89,4.4,91,2007,Comedy
12716953,7.077505,113,6.3,128,1997,Action
6000000,4.053017,91,6.6,74,2003,Comedy
0,6.379933,104,5.9,123,1988,Comedy
6000000,15.639016,99,6.5,354,1998,Comedy
6000000,26.286954,121,7.4,558,2006,Drama
5000000,12.68514,100,6.5,320,2012,Comedy
0,8.483531,122,6.6,91,2000,Drama
6000000,3.561198,101,6.1,44,1999,Comedy
6000000,14.988746,96,6.4,379,2012,Drama
0,5.754416,84,5.5,103,2012,Comedy
6000000,6.497285,104,6.9,113,2009,Comedy
6000000,19.411141,96,6.8,372,2011,Action
7000000,7.034618,94,4.8,48,2008,Comedy
6000000,26.218912,97,7.1,817,1999,Drama
0,4.647547,97,6.6,61,1998,Comedy
0,9.371534,89,5.4,77,2009,Comedy
5500000,15.015271,120,6.4,300,2014,Comedy
6000000,5.696491,95,5.5,52,1999,Comedy
0,4.25422,95,7.4,80,2001,Comedy
6000000,5.411243,99,6.9,29,1993,Action
0,1.273773,96,6.2,9,2015,Drama
6000000,6.27257,94,6.6,111,2003,Drama
6000000,4.148253,95,6.0,44,2001,Comedy
0,1.369649,84,5.7,19,2001,Drama
6000000,7.161051,99,6.2,94,2008,Drama
6000000,12.434688,110,6.6,74,1979,Drama
0,2.507912,97,7.2,34,2002,Drama
6000000,1.478505,107,4.6,17,1991,Action
6000000,0.215464,97,4.7,12,2011,Drama
0,1.229667,104,5.7,10,2003,Drama
6000000,6.903186,99,6.2,34,2009,Drama
134005,2.260315,104,5.3,22,2011,Drama
6000000,3.427061,97,5.9,10,2006,Drama
0,0.669169,107,6.5,11,2001,Action
0,6.077735,117,6.3,30,1977,Drama
6000000,2.404626,85,4.7,25,2008,Comedy
6000000,15.048067,86,6.8,206,2003,Drama
0,1.734764,103,5.4,29,1994,Action
12000000,10.19041,95,5.6,224,2012,Drama
6000000,12.099486,101,6.3,14,2009,Drama
6000000,4.957014,90,5.2,73,2011,Action
0,2.135689,240,7.6,38,2009,Comedy
5300000,13.034602,122,7.0,266,2002,Comedy
6000000,6.349218,86,5.5,87,2014,Drama
4000000,5.013575,103,6.8,66,2008,Drama
0,4.448353,90,4.9,18,2012,Comedy
5800000,4.49029,133,7.2,72,1964,Action
0,2.204138,91,5.5,12,2012,Drama
6000000,11.81832,108,6.8,167,2005,Action
0,0.356495,99,10.0,1,1998,Comedy
3500159,22.054546,112,6.2,578,2002,Comedy
0,4.245123,141,6.0,10,2002,Drama
5800000,3.201886,95,4.2,10,2006,Action
0,0.114342,139,4.7,11,2012,Action
0,0.305922,105,3.9,6,2010,Comedy
5500000,28.500913,129,7.9,622,1973,Comedy
5500000,10.439971,123,6.8,207,1981,Drama
0,3.784535,116,6.4,71,2005,Comedy
0,10.396305,105,7.3,131,1996,Drama
6000000,33.296684,90,5.9,1671,2013,Comedy
7000000,14.072941,111,7.1,426,2001,Comedy
0,2.714043,91,6.2,47,2001,Drama
5500000,2.141143,95,3.3,16,1980,Comedy
0,20.982455,96,7.5,526,2004,Drama
4361898,2.080741,92,5.6,28,2003,Comedy
5000000,7.79068,104,6.2,73,2003,Drama
6500000,15.580335,120,7.6,292,1989,Drama
0,5.336243,99,4.8,15,2001,Drama
3850000,10.787322,93,6.8,97,2011,Comedy
0,32.476098,97,7.1,538,2002,Drama
5500000,3.21392,100,5.4,31,2013,Comedy
2200000,5.206967,157,7.2,97,2006,Drama
0,1.5846,90,6.2,9,2014,Drama
8000000,3.653305,96,5.6,28,2011,Action
0,3.865122,96,4.9,57,2007,Comedy
0,1.391958,90,7.3,18,1999,Comedy
0,9.451228,94,6.0,140,2012,Comedy
0,1.688495,95,7.3,24,2004,Comedy
5500000,5.033065,120,5.9,45,2014,Drama
5100000,5.934016,103,7.2,102,1980,Drama
0,0.075817,130,5.4,7,2011,Action
15000000,53.698683,103,6.8,2468,2016,Drama
5000000,14.752587,87,6.1,345,2002,Comedy
5500000,9.59729,115,7.5,205,2013,Comedy
4100000,4.028875,135,6.4,42,1953,Drama
5000000,6.470766,113,6.7,137,1975,Comedy
11000000,16.856231,89,5.1,272,1991,Comedy
8000000,19.683187,110,7.0,485,2003,Drama
5000000,9.358197,127,6.8,157,1954,Drama
5000000,30.271066,124,7.9,719,1980,Drama
5000000,59.454473,117,7.9,2886,2013,Drama
5000000,18.077963,97,6.9,398,2006,Comedy
5000000,20.428237,110,7.4,750,2000,Comedy
4600000,32.14444,103,7.1,688,2013,Comedy
0,3.673566,94,4.7,21,1991,Comedy
3500000,3.656491,104,6.8,37,1982,Action
0,1.88484,77,5.4,22,1999,Comedy
5000000,4.227807,134,6.1,38,1997,Drama
0,3.102862,129,6.5,54,1981,Drama
10000000,15.688439,90,5.9,365,2011,Comedy
5000000,22.9951,134,7.1,478,2016,Action
0,5.769822,104,6.4,14,1998,Drama
0,7.544515,105,5.4,63,2014,Drama
0,1.126941,109,6.1,27,1997,Drama
5000000,35.307577,99,7.5,1104,2014,Drama
5000000,4.079111,139,6.0,11,1954,Drama
5000000,7.058868,99,6.4,86,1981,Action
5000000,18.115566,95,6.2,671,2002,Comedy
5000000,62.554173,94,5.0,1551,2013,Drama
5000000,16.890285,106,7.3,315,2001,Drama
4000000,49.12486,99,7.5,2420,2004,Comedy
0,8.309894,82,4.3,48,2008,Drama
5000000,5.960149,135,6.9,77,1996,Drama
0,5.87193,110,6.9,83,1982,Comedy
5000000,8.452666,107,5.5,67,1983,Action
5000000,19.336367,102,6.5,255,2008,Comedy
5000000,38.006982,103,6.7,777,2015,Action
0,6.377523,118,6.0,97,1982,Action
5000000,0.835617,139,5.4,8,1959,Drama
20000000,14.947588,92,4.3,331,2016,Comedy
0,5.1299,99,6.3,9,2009,Drama
4,1.199451,89,6.2,28,1932,Drama
0,3.810827,96,5.2,42,2016,Comedy
0,9.85123,92,6.3,147,2004,Comedy
8000000,3.03091,99,6.7,77,2003,Comedy
0,3.199904,106,6.6,50,1976,Action
5000000,2.739307,90,4.9,47,2001,Action
5000000,5.348446,118,6.4,91,1978,Action
5000000,4.070044,97,6.7,89,1989,Comedy
0,9.974681,94,6.6,220,2006,Comedy
5000000,6.308298,91,6.5,44,1998,Comedy
5000000,4.149628,94,6.3,55,2001,Action
5000000,46.114184,97,7.6,1794,2009,Drama
0,3.562563,90,5.2,18,2006,Comedy
5000000,7.673124,112,6.8,103,1997,Drama
4000000,4.992475,120,6.5,91,2010,Drama
5000000,6.174435,110,6.6,60,2008,Comedy
0,0.805312,87,4.6,5,1982,Comedy
5000000,8.753409,99,7.0,294,1994,Drama
5000000,3.943706,121,5.4,40,2015,Drama
5000000,9.169411,97,6.0,208,2010,Comedy
5000000,2.732031,116,6.0,55,1998,Comedy
5000000,35.252056,101,7.3,1247,2004,Drama
5000000,6.063868,103,5.7,15,1992,Drama
5000000,21.343093,112,6.6,355,2014,Drama
5000000,10.095184,91,6.9,165,2010,Drama
5000000,4.129165,98,5.9,58,2003,Comedy
5000000,6.759235,88,5.8,27,2006,Comedy
5000000,1.731035,99,3.9,15,2014,Drama
7000000,11.700578,91,6.8,281,1996,Comedy
6000000,2.388683,97,5.6,45,1996,Drama
0,0.080704,136,6.0,2,2007,Drama
0,0.679351,94,6.5,17,1980,Drama
5000000,19.940245,89,7.3,847,2010,Comedy
0,1.286991,92,6.2,13,2008,Drama
0,0.042442,128,6.6,4,1947,Action
0,1.116206,90,5.5,9,1999,Comedy
5000000,3.792015,90,6.2,37,2007,Drama
0,8.39685,92,6.3,80,2008,Comedy
0,7.864905,87,5.8,65,2009,Comedy
0,1.963219,80,3.2,13,2006,Comedy
0,1.546169,95,7.0,2,2009,Drama
5000000,10.619574,105,7.4,105,2014,Comedy
0,1.985243,95,6.1,24,2015,Comedy
0,0.102003,89,5.0,3,2011,Drama
15000000,10.48009,94,4.5,118,2014,Drama
0,1.136568,109,4.1,7,2013,Action
5000000,11.095219,123,6.4,131,1977,Action
0,0.40703,0,0.0,0,2012,Comedy
5000000,8.618793,88,4.7,102,2016,Comedy
0,2.394613,97,3.5,36,2015,Action
0,2.387463,120,7.0,22,2006,Comedy
5000000,5.461487,99,7.1,116,2009,Comedy
1000000,14.805264,135,7.4,231,1996,Drama
0,3.500741,94,6.2,43,2005,Comedy
5000000,19.807295,120,7.1,471,2011,Drama
0,7.667888,98,6.3,47,2006,Comedy
5000000,8.496364,81,5.5,76,2014,Comedy
4800000,35.754865,90,5.6,862,2013,Drama
0,0.20323,80,4.8,4,2005,Drama
4,0.28076,83,4.6,8,2011,Comedy
0,3.11319,105,7.0,46,2004,Drama
0,0.137535,89,1.0,1,2007,Action
4600000,6.368933,100,7.3,93,2010,Comedy
4700000,0.217538,92,5.6,6,2013,Comedy
4600000,3.531877,97,5.7,60,2007,Drama
0,0.706355,103,5.9,18,2006,Drama
4500000,15.002502,96,6.5,602,1984,Comedy
4500000,22.585384,104,5.8,408,1980,Drama
6000000,29.834065,117,6.6,632,1994,Comedy
4500000,20.403344,90,7.0,322,1982,Comedy
4500000,5.224593,116,6.9,89,1956,Drama
15000000,30.196039,135,7.2,629,2002,Drama
4500000,15.359952,108,6.9,198,1996,Drama
4500000,11.573034,102,7.9,2443,2000,Drama
0,0.425551,115,6.8,6,1998,Drama
4500000,3.819796,123,7.0,71,1986,Drama
5000000,10.274542,98,5.5,121,2014,Comedy
6000000,61.210016,113,7.7,3452,2001,Drama
0,0.177356,105,6.1,18,2011,Action
4500000,0.011697,122,7.7,25,1997,Drama
2000000,6.249262,101,6.6,132,2002,Comedy
4500000,3.108881,97,6.3,30,2009,Comedy
0,17.074843,115,7.4,356,2005,Drama
0,0.774442,120,6.2,13,2010,Drama
0,8.816995,99,6.0,157,2001,Comedy
4500000,8.48639,110,7.0,46,2006,Action
0,5.223096,98,6.6,73,2011,Action
0,7.759215,109,7.7,139,2002,Drama
4500000,14.570359,104,5.4,251,2010,Drama
0,0.371337,134,5.3,2,2014,Comedy
3000000,127.525581,133,8.2,2919,1975,Drama
4400000,3.898737,85,6.9,35,2015,Comedy
0,7.315935,86,6.7,78,1976,Comedy
4500000,2.551559,126,7.3,57,2016,Action
0,8.772574,199,8.2,68,1985,Drama
0,6.988357,103,5.5,71,2014,Action
3730500,6.938854,112,5.7,109,2012,Action
5000000,11.21273,89,7.0,217,2000,Drama
0,7.217328,124,6.5,63,2010,Drama
8000000,12.439495,101,7.1,111,2003,Drama
3250000,2.126139,133,6.6,19,2009,Drama
4200000,16.536374,98,6.1,1000,2006,Comedy
0,0.933891,93,6.9,11,1997,Drama
4200000,12.540624,114,6.3,210,2004,Action
3705538,8.839651,112,6.9,176,1992,Drama
4000000,12.891276,94,6.1,183,1981,Comedy
4000000,45.66662,102,7.3,1895,2003,Drama
4000000,35.892034,93,7.8,1010,1977,Comedy
4000000,8.988455,152,6.6,50,1952,Action
4000000,14.042041,111,6.5,250,2001,Drama
3600000,22.030517,112,7.1,360,1995,Drama
4500000,2.503612,86,4.8,67,2013,Comedy
4000000,4.117968,105,6.9,68,1974,Comedy
4000000,1.379354,105,6.4,22,1956,Drama
3500000,15.338211,106,6.5,506,2010,Comedy
4000000,29.852608,94,7.1,550,1988,Action
4000000,35.061467,172,7.8,717,1963,Drama
4000000,43.40352,164,7.5,1971,2014,Drama
4000000,17.229537,96,6.4,420,2006,Comedy
7000000,2.453459,93,5.3,26,2001,Action
6000000,1.433692,82,5.9,15,2000,Action
32000000,9.976428,101,6.7,89,2003,Drama
4000000,2.930058,124,6.8,72,1961,Action
0,7.173059,91,5.5,57,2006,Drama
0,1.735462,82,4.8,10,1995,Comedy
0,29.071955,105,7.1,633,2007,Drama
0,18.428909,87,5.4,346,2014,Comedy
4000000,11.387335,110,6.3,168,2002,Comedy
4000000,5.975604,143,6.1,77,1969,Action
4000000,4.59841,84,5.5,69,2006,Comedy
4000000,22.87623,98,6.5,530,1995,Comedy
4000000,19.107285,104,6.7,376,2002,Comedy
4000000,4.541908,110,6.7,46,1988,Drama
0,4.348416,84,7.3,63,1996,Comedy
0,3.347885,94,5.4,11,1999,Comedy
4000000,6.091951,90,6.2,80,2007,Comedy
0,4.757625,96,6.1,67,2005,Comedy
4000000,12.062371,88,5.9,316,2011,Action
4000000,12.781973,102,8.0,167,2011,Drama
0,12.690224,83,6.5,415,2011,Drama
0,8.516229,103,5.5,58,2015,Drama
0,5.90259,99,6.5,25,2002,Comedy
4000000,2.866934,106,5.2,9,1999,Drama
0,9.140936,115,6.9,228,2012,Drama
4000000,22.987897,118,6.5,338,2014,Drama
3000000,1.204941,109,7.0,23,1997,Comedy
1300000,7.605291,102,6.7,27,1988,Drama
1500000,2.855963,95,6.0,26,2000,Comedy
0,0.502396,87,5.8,6,1999,Comedy
4000000,1.771584,119,8.1,18,2013,Drama
9500000,21.230737,104,6.6,307,2010,Drama
0,0.068246,103,6.0,1,2000,Comedy
0,0.541652,93,4.5,2,1998,Comedy
16000000,18.790221,100,6.1,291,2013,Drama
4000000,0.409089,100,4.2,5,1999,Drama
4000000,3.663108,113,7.1,36,2002,Drama
650000,12.496261,98,6.2,285,2010,Action
0,0.596889,92,6.7,7,1997,Drama
0,2.611364,106,6.4,31,2014,Drama
4000000,3.238466,119,6.2,37,2011,Comedy
4000000,8.30723,99,6.2,157,2011,Action
0,3.408955,90,5.8,38,2003,Comedy
0,1.876621,120,7.3,23,2013,Drama
0,1.807571,142,7.1,20,1972,Comedy
3950000,8.484123,127,6.1,19,1930,Action
4000000,0.936232,103,5.7,9,2007,Comedy
4000000,1.923514,0,5.2,20,2012,Comedy
0,4.118612,113,4.4,21,2014,Drama
3900000,9.541688,120,7.5,89,1966,Drama
3800000,17.234745,121,7.7,381,1976,Drama
4000000,48.98255,238,7.7,970,1939,Drama
0,1.972668,98,6.5,18,2014,Drama
3768785,1.726175,107,7.3,22,1950,Action
967686,20.544999,101,7.0,423,2010,Comedy
0,0.389471,115,6.7,9,2005,Drama
3500000,8.45342,101,6.5,195,2009,Action
3800000,2.201678,95,6.0,21,2009,Comedy
4000000,3.771652,109,6.6,66,2006,Comedy
3600000,21.119209,113,7.4,299,1969,Drama
3500000,17.002623,91,6.8,363,1997,Comedy
3500000,46.116885,88,7.1,1074,1980,Comedy
5000000,1.398981,88,5.3,11,2015,Action
3500000,25.5748,91,7.0,503,1995,Comedy
3500000,3.418871,97,7.2,173,1993,Action
3716946,2.676535,121,6.9,47,1970,Action
3500000,7.821438,134,7.4,82,1967,Drama
3500000,3.281509,149,7.4,46,1959,Drama
3500000,2.938973,121,6.2,35,1966,Action
3500000,10.219942,116,7.1,158,1972,Drama
0,0.593068,93,5.4,8,1998,Action
3500000,8.406025,96,5.7,70,1996,Comedy
10000000,5.588652,105,6.8,81,1998,Drama
2000000,25.894065,129,7.8,626,2009,Drama
3600000,35.674774,84,7.6,742,1987,Comedy
0,3.115754,81,5.4,43,2001,Action
0,0.015597,105,5.4,4,1999,Drama
0,0.595136,104,5.8,9,2006,Comedy
3500000,3.643608,98,6.7,28,2006,Comedy
3500000,6.396936,91,5.6,90,2004,Action
0,0.909067,111,2.9,7,2016,Action
3500000,1.348114,98,5.2,10,2008,Drama
0,0.964802,104,2.0,1,1999,Action
0,0.042346,200,0.0,0,2016,Drama
3500000,25.891466,78,7.9,419,2013,Action
3500000,4.304341,85,3.3,19,2013,Action
3500000,3.158056,92,5.3,37,2014,Action
0,3.230779,86,5.0,11,2015,Drama
3400000,5.690619,94,6.5,84,1977,Comedy
3500000,26.259389,107,6.7,524,2011,Drama
0,1.419431,100,6.2,15,2011,Drama
3000000,11.637458,92,6.0,127,2008,Comedy
3300000,192.528841,105,8.3,4254,2014,Drama
3300000,44.356711,130,8.1,1814,2002,Drama
600000,4.859873,99,6.8,97,1999,Comedy
3400000,6.723057,118,6.8,47,2015,Drama
0,3.069605,85,6.4,66,2006,Drama
3800000,21.826888,115,7.9,927,2012,Drama
0,15.128316,94,7.4,344,1983,Comedy
0,1.814802,91,6.7,37,2006,Drama
4300000,5.643023,98,6.2,66,1982,Action
3300000,2.964785,96,4.1,9,2014,Comedy
2000000,0.11615,92,8.0,1,1999,Drama
0,13.437038,128,6.8,174,2008,Drama
3200000,26.180367,136,7.5,863,1968,Drama
0,8.308442,99,6.9,150,2009,Drama
0,3.027892,101,6.9,101,2004,Drama
3200000,11.933449,105,6.8,347,2010,Comedy
0,8.825113,95,6.1,160,2005,Action
2700000,17.332585,109,7.0,418,1978,Comedy
2500000,47.812466,110,7.2,987,1964,Action
3180000,42.868495,130,8.0,1076,1946,Drama
4000000,63.513324,93,7.8,2655,1996,Drama
0,1.918959,115,6.3,15,2000,Comedy
0,5.735912,91,7.4,54,1998,Comedy
0,6.017273,111,6.9,49,2014,Drama
3000000,7.961559,117,6.9,156,1985,Drama
3000000,0.295226,113,5.0,1,2002,Comedy
3000000,16.553594,108,7.6,165,1958,Drama
3000000,11.241802,98,5.3,106,1997,Comedy
16000000,9.18885,93,5.9,137,2000,Action
3000000,23.109959,161,7.7,542,1957,Drama
3000000,1.586598,100,4.7,25,1990,Comedy
2000000,3.832858,121,6.7,86,1976,Comedy
3000000,22.889294,125,8.1,483,1960,Comedy
3000000,1.697846,100,6.4,28,2005,Comedy
3000000,0.720091,97,7.0,11,1985,Drama
0,2.747402,84,5.3,36,2009,Action
3000000,6.734965,146,7.3,41,1960,Drama
3000000,13.338539,186,7.6,155,1961,Drama
0,0.185373,94,4.5,4,1999,Comedy
0,0.982624,99,3.7,10,2006,Comedy
3000000,23.299907,108,7.4,568,2013,Drama
0,4.103764,95,3.8,46,1987,Comedy
3000000,5.003615,97,6.3,94,1988,Action
3000000,0.019984,94,5.0,3,2004,Drama
0,1.026243,86,5.8,19,2002,Comedy
0,2.787375,115,6.8,34,2005,Drama
3800000,3.667372,97,6.5,59,1999,Comedy
3000000,2.144354,82,3.1,11,2000,Comedy
3000000,3.937939,117,5.7,35,1996,Drama
3000000,5.325156,90,6.0,57,2010,Comedy
0,5.016607,95,5.4,39,1997,Comedy
0,13.857194,94,7.6,234,1978,Drama
0,6.997495,104,6.4,25,2001,Drama
3000000,4.337685,87,5.9,90,1999,Comedy
2962051,3.636634,108,6.6,94,1996,Drama
0,15.492257,86,7.2,345,2013,Comedy
3000000,2.504169,94,6.9,94,2005,Drama
3000000,10.757539,139,7.4,194,1998,Comedy
0,1.580027,89,6.1,4,2003,Comedy
2800000,15.754614,102,5.1,366,2014,Comedy
3000000,56.76349,120,8.0,1945,2003,Action
0,3.644872,110,6.5,37,2010,Action
3000000,16.900433,86,5.7,211,2011,Action
3000000,1.569246,101,5.2,17,2016,Action
3000000,4.682881,110,6.5,95,1996,Comedy
0,1.128559,87,5.8,12,2006,Action
3000000,12.68672,123,6.9,250,2009,Drama
0,3.750338,99,5.6,67,2012,Comedy
3000000,20.95282,87,5.3,444,2012,Comedy
0,0.18094,120,3.7,3,2004,Drama
0,1.75311,94,5.2,34,2012,Comedy
2700000,3.120747,98,6.7,59,2004,Comedy
0,0.384496,0,6.3,2,2014,Drama
3000000,0.431332,97,5.8,5,1999,Comedy
0,9.342465,88,6.1,15,2009,Drama
0,0.68822,80,3.0,5,2005,Comedy
0,0.194848,90,0.0,0,2010,Comedy
0,2.015525,96,5.4,32,2009,Drama
3000000,2.680629,85,5.2,18,2013,Action
0,12.036888,84,5.3,171,2014,Comedy
0,1.737032,80,2.9,28,2013,Comedy
3000000,9.249229,90,5.8,136,2011,Action
2500000,5.164423,92,7.1,95,1967,Action
3,0.008263,100,0.0,0,2009,Comedy
3200000,1.034844,95,6.1,5,2009,Action
0,1.975941,95,6.3,22,2010,Comedy
2900000,5.928937,113,7.6,126,1998,Drama
2900000,3.370225,136,7.3,25,1961,Comedy
0,5.485217,80,4.9,54,2015,Action
0,0.18887,105,6.8,3,2005,Comedy
3000000,3.077885,90,4.1,52,2015,Drama
2902660,1.35088,93,6.1,34,2011,Comedy
0,0.687656,89,4.3,12,2015,Action
8000000,6.39503,116,6.9,99,2005,Drama
2883848,39.30982,122,8.0,808,1959,Comedy
2800000,36.444894,106,7.7,854,1974,Comedy
2000000,15.351412,95,5.4,190,2007,Action
0,2.436019,144,7.6,44,2006,Comedy
0,0.93392,112,6.5,19,1997,Drama
0,1.776624,90,4.9,10,2008,Action
2686000,1.897263,109,6.0,30,1963,Comedy
0,0.144031,103,7.0,3,1996,Comedy
2627000,0.531444,120,6.0,8,1944,Drama
2600000,22.793929,93,7.2,609,1974,Comedy
2159280,13.265432,80,7.1,260,2013,Drama
0,11.552247,134,7.1,61,1987,Drama
0,1.73892,86,5.3,22,2006,Comedy
0,0.406645,99,7.4,13,2009,Action
2540800,36.556954,103,7.8,727,1952,Comedy
2500000,18.661541,86,5.4,516,2013,Comedy
0,14.885388,108,6.8,225,1996,Comedy
2500000,18.30961,98,6.3,264,1971,Action
2500000,6.82919,112,7.5,66,1963,Action
0,9.799357,74,7.1,95,2013,Comedy
2500000,10.363642,104,7.1,212,1991,Drama
2500000,30.583959,102,7.1,618,2004,Comedy
2500000,23.672571,105,7.7,959,1995,Drama
0,5.581743,107,6.7,22,1999,Comedy
0,2.487255,91,6.8,32,2004,Comedy
0,0.262135,102,5.2,15,2007,Drama
2500000,23.419061,85,6.8,450,2012,Comedy
0,7.958831,106,7.2,77,2003,Drama
2500000,25.722747,95,6.8,1048,2013,Comedy
0,9.774126,101,7.2,197,2008,Comedy
0,0.197469,90,7.0,3,2008,Drama
0,0.142255,100,7.0,1,2006,Drama
2500000,0.301884,100,7.1,7,2007,Drama
14000000,3.393648,106,6.1,50,2008,Comedy
2500000,4.624691,90,6.0,40,2008,Drama
2500000,12.204569,96,6.6,441,2010,Action
0,0.630226,89,5.0,15,2010,Comedy
2500000,4.270489,87,4.9,63,2015,Comedy
2400000,4.623059,120,7.0,11,1996,Drama
0,1.946715,101,4.8,21,2006,Drama
30000000,27.940093,84,6.3,664,2006,Comedy
2380000,8.395624,101,7.4,363,2006,Drama
2500000,8.248149,101,3.1,47,2012,Action
2361000,0.628051,101,7.0,4,1944,Comedy
2450000,0.500753,105,4.6,5,2011,Drama
0,0.376662,97,10.0,1,1998,Comedy
0,0.197264,91,4.7,6,2011,Drama
2000000,6.86302,90,6.7,93,1987,Comedy
0,0.015295,90,0.0,0,2014,Drama
0,2.371477,117,6.2,11,2007,Drama
0,2.470443,115,6.6,48,2015,Drama
2160000,0.1813,119,5.8,4,1945,Drama
2300000,2.713171,97,5.6,19,2015,Drama
0,0.258413,90,3.5,5,2005,Comedy
